SYMBOL	GO
abhd6a	GO:0005739
oip5	GO:0000775
oip5	GO:0000785
oip5	GO:0005634
oip5	GO:0005694
tmem121aa	GO:0016020
tmem121aa	GO:0016021
lpin1a	GO:0005634
lpin1a	GO:0005741
fam118b	GO:0005634
fam118b	GO:0015030
tns2a	GO:0005925
tns2a	GO:0030054
mslna	GO:0009986
mslna	GO:0016020
gabra5	GO:0005886
gabra5	GO:0005887
gabra5	GO:0016020
gabra5	GO:0016021
gabra5	GO:0030054
gabra5	GO:0032590
gabra5	GO:0034707
gabra5	GO:0043005
gabra5	GO:0045202
gabra5	GO:0045211
gabra5	GO:0098794
gabra5	GO:1902711
mkxa	GO:0005634
tmem186	GO:0005739
tmem186	GO:0016020
tmem186	GO:0016021
ppp1r3da	GO:0000164
sort1b	GO:0005794
sort1b	GO:0016020
sort1b	GO:0016021
si:ch73-127m5.1	GO:0005576
si:ch73-127m5.1	GO:0005886
si:ch73-127m5.1	GO:0016020
si:dkey-250k15.10	GO:0016020
si:dkey-250k15.10	GO:0016021
klhdc8b	GO:0030496
klhdc8b	GO:0045171
klhdc8b	GO:0110070
asgr1c.1	GO:0009897
asgr1c.1	GO:0016020
asgr1c.1	GO:0016021
si:ch211-150o23.3	GO:0016020
si:ch211-150o23.3	GO:0016021
zmp:0000000936	GO:0005737
zmp:0000000936	GO:0016020
zmp:0000000936	GO:0016021
zgc:194627	GO:0009897
pimr154	GO:0005737
snx8b	GO:0016020
snx8b	GO:0031901
pimr119	GO:0005737
rin3	GO:0005829
rin3	GO:0030139
capn12	GO:0005737
ninj2	GO:0016020
ninj2	GO:0016021
asgr1c.2	GO:0009897
asgr1c.2	GO:0016020
asgr1c.2	GO:0016021
nfil3-3	GO:0005634
kif5ab	GO:0005871
kif5ab	GO:0005874
gsta3	GO:0005575
si:ch211-240l19.8	GO:0016021
myhz1.2	GO:0005737
myhz1.2	GO:0016459
myhz1.2	GO:0016460
myhz1.2	GO:0032982
iqcc	GO:0016020
iqcc	GO:0016021
pimr120	GO:0005737
pimr120	GO:0016020
pimr120	GO:0016021
pimr159	GO:0005737
si:ch211-191i18.4	GO:0005615
pimr166	GO:0005737
ndr1	GO:0005576
ndr1	GO:0005615
ndr1	GO:0032991
cxcl12b	GO:0005576
cxcl12b	GO:0005615
pfn1	GO:0005737
pfn1	GO:0005856
cbx8b	GO:0000785
cbx8b	GO:0005634
cbx8b	GO:0035102
si:dkey-71p21.13	GO:0009897
dkk1a	GO:0005576
dkk1a	GO:0005615
dkk1a	GO:0016020
dkk1a	GO:0016021
galnt16	GO:0000139
galnt16	GO:0005794
galnt16	GO:0016020
galnt16	GO:0016021
kcnc4	GO:0008076
kcnc4	GO:0016020
kcnc4	GO:0016021
kcnc4	GO:0030424
kcnc4	GO:0032590
kcnc4	GO:0032809
trpm2	GO:0005886
trpm2	GO:0005887
trpm2	GO:0016020
trpm2	GO:0016021
pimr157	GO:0005737
c1qtnf9	GO:0005576
esama	GO:0005886
esama	GO:0005912
esama	GO:0016020
esama	GO:0016021
zgc:172120	GO:0009897
zgc:172120	GO:0016020
zgc:172120	GO:0016021
kdm2ab	GO:0005634
b3glcta	GO:0016020
b3glcta	GO:0016021
eomesb	GO:0005634
nt5c1ab	GO:0005737
nt5c1ab	GO:0005829
si:ch211-119o8.4	GO:0005887
si:ch211-119o8.4	GO:0016020
si:ch211-119o8.4	GO:0016021
dnah12	GO:0005737
dnah12	GO:0005856
dnah12	GO:0005874
dnah12	GO:0005929
dnah12	GO:0030286
dnah12	GO:0036156
dnah12	GO:0042995
lrrc29	GO:0019005
rereb	GO:0005634
il13ra1	GO:0009897
il13ra1	GO:0016020
il13ra1	GO:0016021
il13ra1	GO:0043235
adgrg3	GO:0016020
adgrg3	GO:0016021
sypl2b	GO:0008021
sypl2b	GO:0016020
sypl2b	GO:0016021
sypl2b	GO:0030672
ralgds	GO:0005886
plac8.2	GO:0005575
ckmt2b	GO:0005739
tdrd15	GO:0043186
slc17a9a	GO:0016020
slc17a9a	GO:0016021
cntln	GO:0005813
cntln	GO:0005814
ftr54	GO:0000785
ftr54	GO:0005654
tmem14a	GO:0016020
tmem14a	GO:0016021
tmem14a	GO:0031966
cxcr3.3	GO:0009897
cxcr3.3	GO:0016020
cxcr3.3	GO:0016021
sqlea	GO:0005783
sqlea	GO:0005789
sqlea	GO:0016020
sqlea	GO:0016021
si:ch211-181p1.2	GO:0005813
si:ch211-181p1.2	GO:0097546
crtc2	GO:0005634
crtc2	GO:0005737
si:dkey-112g5.16	GO:0005739
gemin5	GO:0005634
gemin5	GO:0005840
gemin5	GO:0032797
slc15a5	GO:0016020
slc15a5	GO:0016021
perm1	GO:0005634
perm1	GO:0005737
rell1	GO:0016020
rell1	GO:0016021
eif4ebp1	GO:0005737
nasp	GO:0005634
nasp	GO:0005654
foxb1b	GO:0005634
si:ch211-57n23.4	GO:0016020
si:ch211-57n23.4	GO:0016021
ccnd2a	GO:0000307
ccnd2a	GO:0005634
ccnd2a	GO:0005737
prl2	GO:0005576
prl2	GO:0005615
ccdc120a	GO:0005737
ccdc120a	GO:0120103
tnni3k	GO:0005634
ptpn21	GO:0005737
ptpn21	GO:0005856
si:dkey-84o3.7	GO:0005739
si:dkey-248f6.3	GO:0005737
nupr1b	GO:0005634
phospho2	GO:0005575
si:ch73-106k19.2	GO:0005739
trpm4b.2	GO:0016020
trpm4b.2	GO:0016021
muc13b	GO:0016020
muc13b	GO:0016021
ddx21	GO:0005730
znf1004	GO:0005634
p2ry2.3	GO:0005886
p2ry2.3	GO:0016020
p2ry2.3	GO:0016021
snrnp200	GO:0005681
kcnk9	GO:0005887
kcnk9	GO:0016020
kcnk9	GO:0016021
smarcb1a	GO:0000228
smarcb1a	GO:0005634
smarcb1a	GO:0016514
smarcb1a	GO:0035060
smarcb1a	GO:0071564
smarcb1a	GO:0071565
unc5a	GO:0005886
unc5a	GO:0016020
unc5a	GO:0016021
p2ry2.2	GO:0005886
p2ry2.2	GO:0016020
p2ry2.2	GO:0016021
kcnq3	GO:0008076
kcnq3	GO:0016020
kcnq3	GO:0016021
kcnq3	GO:0043194
prss60.1	GO:0005575
ppp1r16b	GO:0005886
slc39a14	GO:0005764
slc39a14	GO:0005765
slc39a14	GO:0005768
slc39a14	GO:0005886
slc39a14	GO:0005887
slc39a14	GO:0016020
slc39a14	GO:0016021
slc39a14	GO:0016323
slc39a14	GO:0016324
slc39a14	GO:0031901
slc39a14	GO:0031902
si:dkey-33c12.10	GO:0005739
akr1a1b	GO:0005737
akr1a1b	GO:0005829
akr1a1b	GO:0005886
akr1a1b	GO:0016020
akr1a1b	GO:0016324
anxa2b	GO:0005576
anxa2b	GO:0005604
anxa2b	GO:0005737
anxa2b	GO:0016020
lin28aa	GO:0005634
lin28aa	GO:0005730
lin28aa	GO:0005737
si:ch1073-214b20.2	GO:0016020
si:ch1073-214b20.2	GO:0016021
dennd5a	GO:0005802
dennd5a	GO:0016020
gpr78b	GO:0016020
gpr78b	GO:0016021
parp9	GO:0005634
parp9	GO:0005737
si:ch211-253b8.5	GO:0005737
si:ch1073-291c23.2	GO:0016020
si:ch1073-291c23.2	GO:0016021
ptprfb	GO:0016020
ptprfb	GO:0016021
st6galnac1.2	GO:0005794
st6galnac1.2	GO:0016020
st6galnac1.2	GO:0016021
spns1	GO:0005739
spns1	GO:0005743
spns1	GO:0016020
spns1	GO:0016021
gpbp1l1	GO:0005634
lrrc38b	GO:0016020
lrrc38b	GO:0016021
mpp3b	GO:0005886
mpp3b	GO:0005911
mid2	GO:0005737
mid2	GO:0005856
mid2	GO:0005874
ppp1r8b	GO:0016607
reep1	GO:0005789
reep1	GO:0005881
reep1	GO:0016020
reep1	GO:0016021
reep1	GO:0071782
fkbp10a	GO:0005783
slc22a21	GO:0016020
slc22a21	GO:0016021
or94a1	GO:0016020
or94a1	GO:0016021
cecr2	GO:0090537
fkbp15a	GO:0000785
fkbp15a	GO:0005730
p4htmb	GO:0005783
p4htmb	GO:0016020
p4htmb	GO:0016021
dio1	GO:0016020
dio1	GO:0016021
sema3fb	GO:0005615
sema3fb	GO:0005887
si:dkeyp-72h1.1	GO:0005634
si:dkeyp-72h1.1	GO:0005737
cyp2ad6	GO:0005737
cyp2ad6	GO:0043231
ttll2	GO:0005929
dolk	GO:0005783
dolk	GO:0016020
dolk	GO:0016021
dolk	GO:0030176
gpt2	GO:0005575
ptgesl	GO:0000139
ptgesl	GO:0005739
ptgesl	GO:0005794
ptgesl	GO:0016020
ptgesl	GO:0016021
ttc29	GO:0005929
ttc29	GO:0036126
cd4-1	GO:0005886
cd4-1	GO:0009897
cd4-1	GO:0009986
cd4-1	GO:0016020
cd4-1	GO:0016021
cd4-1	GO:0045121
slc12a8	GO:0016020
slc12a8	GO:0016021
sema5bb	GO:0016020
sema5bb	GO:0016021
si:dkey-33c12.12	GO:0005739
aldh3a1	GO:0005737
aldh3a1	GO:0016020
aldh3a1	GO:0016021
pimr201	GO:0005737
kcnj19b	GO:0005886
kcnj19b	GO:0016020
kcnj19b	GO:0016021
zmp:0000001102	GO:0016020
zmp:0000001102	GO:0016021
onecut2	GO:0005634
neo1b	GO:0005886
neo1b	GO:0005887
neo1b	GO:0009986
neo1b	GO:0016020
neo1b	GO:0016021
neo1b	GO:0044295
soul5	GO:0016020
soul5	GO:0016021
cd68	GO:0005764
cd68	GO:0005765
cd68	GO:0005886
cd68	GO:0016020
cd68	GO:0016021
cd68	GO:0031902
cckb	GO:0005576
or95a1	GO:0016020
or95a1	GO:0016021
kazald3	GO:0005576
kazald3	GO:0005614
stra6l	GO:0005886
stra6l	GO:0016020
stra6l	GO:0016021
stra6l	GO:0031090
tmem245	GO:0016020
tmem245	GO:0016021
ltn1	GO:0005829
ltn1	GO:1990112
si:ch211-13c6.2	GO:0005634
si:ch211-13c6.2	GO:0005667
amigo3	GO:0016020
amigo3	GO:0016021
kcnk15	GO:0005887
kcnk15	GO:0016020
kcnk15	GO:0016021
appl2	GO:0001726
appl2	GO:0005634
appl2	GO:0005768
appl2	GO:0005874
appl2	GO:0010008
appl2	GO:0031901
appl2	GO:0042995
appl2	GO:0045335
mhc1lca	GO:0016020
mhc1lca	GO:0016021
tmprss3a	GO:0016020
tmprss3a	GO:0016021
fgfr4	GO:0005768
fgfr4	GO:0005783
fgfr4	GO:0005886
fgfr4	GO:0005887
fgfr4	GO:0016020
fgfr4	GO:0016021
fgfr4	GO:0043235
si:dkey-16l2.20	GO:0016020
si:dkey-16l2.20	GO:0016021
crygm2d20	GO:0005575
rab32b	GO:0005739
rab32b	GO:0005794
rab32b	GO:0005802
rab32b	GO:0012505
rab32b	GO:0016020
rab32b	GO:0031982
rab32b	GO:0042470
si:dkey-225f5.4	GO:0000776
naaladl1	GO:0005886
naaladl1	GO:0016020
naaladl1	GO:0016021
si:ch211-166a6.5	GO:0005737
zgc:92606	GO:0000421
zgc:92606	GO:0005776
zgc:92606	GO:0005829
zgc:92606	GO:0016020
pik3r3b	GO:0005942
si:ch73-335l21.2	GO:0016020
si:ch73-335l21.2	GO:0016021
crygm2d12	GO:0005575
pimr191	GO:0005737
atg2b	GO:0000407
atg2b	GO:0019898
mettl24	GO:0016020
mettl24	GO:0016021
plxdc2b	GO:0016020
plxdc2b	GO:0016021
pbld	GO:0005737
trpv6	GO:0005887
trpv6	GO:0016020
trpv6	GO:0016021
rragcb	GO:0005634
rragcb	GO:0005737
rragcb	GO:0005764
rragcb	GO:1990131
si:ch73-335l21.4	GO:0005737
si:ch73-335l21.4	GO:0016020
si:ch73-335l21.4	GO:0016021
ankrd39	GO:0005634
ankrd39	GO:0005737
zgc:173837	GO:0005575
rps23	GO:0005840
rps23	GO:0015935
rps23	GO:0022627
mapta	GO:0005737
mapta	GO:0005856
mapta	GO:0005874
ttbk1b	GO:0005634
ttbk1b	GO:0005737
syt17	GO:0016020
sxph	GO:0005576
sxph	GO:0005615
sxph	GO:0005769
sxph	GO:0005886
sxph	GO:0055037
opn7d	GO:0005887
opn7d	GO:0016020
opn7d	GO:0016021
poldip2	GO:0005634
poldip2	GO:0042645
atp6ap1la	GO:0016020
atp6ap1la	GO:0016021
atp6ap1la	GO:0033180
si:ch73-233f7.6	GO:0005886
si:ch73-233f7.6	GO:0005887
si:ch73-233f7.6	GO:0016020
si:ch73-233f7.6	GO:0016021
asgrl1	GO:0009897
asgrl1	GO:0016020
asgrl1	GO:0016021
pbldp	GO:0005575
pbldp	GO:0005737
rtf1	GO:0005634
rtf1	GO:0016593
mgat2	GO:0000139
mgat2	GO:0005794
mgat2	GO:0005795
mgat2	GO:0016020
mgat2	GO:0016021
mafaa	GO:0005634
sost	GO:0005576
sost	GO:0005615
gpr142	GO:0005886
gpr142	GO:0016020
gpr142	GO:0016021
hivep1	GO:0005634
sec24a	GO:0005789
sec24a	GO:0005829
sec24a	GO:0030127
sec24a	GO:0031410
sec24a	GO:0070971
si:dkey-13n23.3	GO:0005634
prdm4	GO:0005634
si:ch211-214j8.12	GO:0019005
ptger3	GO:0005886
ptger3	GO:0016020
ptger3	GO:0016021
vipb	GO:0005576
vkorc1	GO:0005783
vkorc1	GO:0005789
vkorc1	GO:0016020
vkorc1	GO:0016021
hirip3	GO:0005634
abcf2b	GO:0005575
ppp1r14bb	GO:0005737
septin7b	GO:0000775
septin7b	GO:0000776
septin7b	GO:0005694
septin7b	GO:0005819
septin7b	GO:0005929
septin7b	GO:0005940
septin7b	GO:0015630
septin7b	GO:0030496
septin7b	GO:0031105
septin7b	GO:0032153
septin7b	GO:0032154
septin7b	GO:0042995
syt3	GO:0005886
syt3	GO:0016020
syt3	GO:0016021
syt3	GO:0070382
marchf4l	GO:0000139
marchf4l	GO:0005794
marchf4l	GO:0005795
marchf4l	GO:0005802
marchf4l	GO:0016020
marchf4l	GO:0016021
or91a2	GO:0016020
or91a2	GO:0016021
kctd13	GO:0005634
kctd13	GO:0031463
chpf2	GO:0005794
chpf2	GO:0016020
chpf2	GO:0016021
chpf2	GO:0032580
ppwd1	GO:0071013
dusp3a	GO:0005737
pimr190	GO:0005737
neu3.5	GO:0005737
neu3.5	GO:0016020
neu3.5	GO:0043231
slc22a5	GO:0016020
slc22a5	GO:0016021
zgc:171601	GO:0016020
zgc:171601	GO:0016021
scube3	GO:0005615
scube3	GO:0009986
cntn3a.2	GO:0005886
cntn3a.2	GO:0030424
nsd2	GO:0000785
nsd2	GO:0005634
nsd2	GO:0005694
tspan15	GO:0005887
tspan15	GO:0016020
tspan15	GO:0016021
ngb	GO:0005737
ngb	GO:0043204
msl1a	GO:0005634
msl1a	GO:0005654
msl1a	GO:0016607
msl1a	GO:0072487
lrrtm4l1	GO:0005615
lrrtm4l1	GO:0016020
lrrtm4l1	GO:0016021
lrrtm4l1	GO:0031012
tmem176l.2	GO:0016020
tmem176l.2	GO:0016021
ccl33.2	GO:0005576
ccl33.2	GO:0005615
g6pc1b	GO:0005783
g6pc1b	GO:0005789
g6pc1b	GO:0016020
g6pc1b	GO:0016021
dydc2	GO:0044666
dydc2	GO:0048188
ms4a17c.1	GO:0016020
ms4a17c.1	GO:0016021
ackr3a	GO:0016020
ackr3a	GO:0016021
cryaa	GO:0005634
cryaa	GO:0005737
pvalb3	GO:0005634
pvalb3	GO:0005737
glula	GO:0005737
tmem63c	GO:0005886
tmem63c	GO:0016020
tmem63c	GO:0016021
zbed4	GO:0005634
si:dkey-172o19.2	GO:0005634
palmdb	GO:0005737
palmdb	GO:0016020
rps8b	GO:0005840
rps8b	GO:0022627
gemin8	GO:0032797
map6a	GO:0005737
map6a	GO:0005798
map6a	GO:0005801
map6a	GO:0005874
antkmt	GO:0005739
antkmt	GO:0016020
antkmt	GO:0016021
antkmt	GO:0031966
ehhadh	GO:0005777
smdt1b	GO:0005739
smdt1b	GO:0016020
smdt1b	GO:0016021
smdt1b	GO:0031305
smdt1b	GO:1990246
si:ch211-198e20.10	GO:0005737
xkr5b	GO:0016020
xkr5b	GO:0016021
zdhhc22	GO:0000139
zdhhc22	GO:0005783
zdhhc22	GO:0005789
zdhhc22	GO:0005794
zdhhc22	GO:0016020
zdhhc22	GO:0016021
rubcn	GO:0005764
rubcn	GO:0005768
rubcn	GO:0005769
rubcn	GO:0005770
rubcn	GO:0043231
nfil3-4	GO:0005634
prf1.1	GO:0016021
unc93b1	GO:0005764
unc93b1	GO:0005768
unc93b1	GO:0016020
unc93b1	GO:0016021
cpb2	GO:0005615
cass4	GO:0005737
cox18	GO:0016020
cox18	GO:0016021
cox18	GO:0031305
golim4a	GO:0000139
golim4a	GO:0005794
golim4a	GO:0016020
golim4a	GO:0016021
polr3g	GO:0005634
polr3g	GO:0005666
htr2cl1	GO:0005887
htr2cl1	GO:0016020
htr2cl1	GO:0016021
htr2cl1	GO:0030425
ndufc1	GO:0005739
ndufc1	GO:0005747
ndufc1	GO:0016020
ndufc1	GO:0016021
urp2	GO:0005576
tmem184bb.2	GO:0016020
tmem184bb.2	GO:0016021
tmem170b	GO:0005886
tmem170b	GO:0016020
tmem170b	GO:0016021
si:dkeyp-104f11.6	GO:0005634
eif2ak2	GO:0005829
vcam1a	GO:0016020
vcam1a	GO:0016021
org	GO:0005737
org	GO:0005938
mcoln3b	GO:0005575
fgl2b	GO:0005615
fgl2b	GO:0062023
cadpsb	GO:0031410
cadpsb	GO:0098978
si:ch73-61d6.3	GO:0005886
si:ch73-61d6.3	GO:0005923
si:ch73-61d6.3	GO:0008023
si:ch73-61d6.3	GO:0016020
si:ch73-61d6.3	GO:0016021
si:ch73-61d6.3	GO:0030054
or90a1	GO:0005887
or90a1	GO:0016020
or90a1	GO:0016021
or90a1	GO:0030425
jcada	GO:0005911
jcada	GO:0005912
jcada	GO:0032587
faap100	GO:0043240
gpr137ba	GO:0005764
gpr137ba	GO:0005765
gpr137ba	GO:0016020
gpr137ba	GO:0016021
zdhhc20b	GO:0000139
zdhhc20b	GO:0005737
zdhhc20b	GO:0005783
zdhhc20b	GO:0005794
zdhhc20b	GO:0005886
zdhhc20b	GO:0016020
zdhhc20b	GO:0016021
zdhhc20b	GO:0048471
dynlrb2	GO:0005737
dynlrb2	GO:0005813
dynlrb2	GO:0005868
si:dkey-117n7.4	GO:0005615
si:dkey-117n7.4	GO:0031012
prkaa1	GO:0005634
iars2	GO:0005739
wasf1	GO:0005737
wasf1	GO:0005856
wasf1	GO:0030027
wasf1	GO:0031209
st6galnac2	GO:0005794
st6galnac2	GO:0016020
st6galnac2	GO:0016021
tomm6	GO:0005742
tomm6	GO:0016020
tomm6	GO:0016021
ifit11	GO:0005829
synpo2lb	GO:0005634
synpo2lb	GO:0015629
synpo2lb	GO:0030018
si:dkey-166k12.1	GO:0016020
si:dkey-166k12.1	GO:0016021
si:dkey-96n2.3	GO:0005887
si:dkey-96n2.3	GO:0016020
si:dkey-96n2.3	GO:0016021
ppp1r3ab	GO:0000164
ppp1r3ab	GO:0016020
ppp1r3ab	GO:0016021
mast2	GO:0015630
mast2	GO:0016020
mast2	GO:0016021
vps72a	GO:0005634
znf207b	GO:0000776
znf207b	GO:0005634
znf207b	GO:1990047
uba7	GO:0005634
uba7	GO:0005737
gosr1	GO:0000139
gosr1	GO:0005794
gosr1	GO:0005797
gosr1	GO:0005801
gosr1	GO:0016020
gosr1	GO:0016021
gosr1	GO:0031201
si:ch211-248a14.8	GO:0016020
si:ch211-248a14.8	GO:0016021
si:rp71-36a1.5	GO:0016020
si:rp71-36a1.5	GO:0016021
smyhc3	GO:0016459
si:dkeyp-69e1.8	GO:0016020
si:dkeyp-69e1.8	GO:0016021
zgc:171422	GO:0005634
si:dkeyp-110a12.4	GO:0005615
si:dkeyp-110a12.4	GO:0009986
si:dkeyp-110a12.4	GO:0016020
si:dkeyp-110a12.4	GO:0016021
si:dkeyp-110a12.4	GO:0016324
lrrc3	GO:0005615
lrrc3	GO:0016020
lrrc3	GO:0016021
lrrc3	GO:0031012
prop1	GO:0005634
apcdd1l	GO:0005886
apcdd1l	GO:0016020
apcdd1l	GO:0016021
fbxo30a	GO:0005575
snx33	GO:0005886
snx33	GO:0016020
snx33	GO:0019898
snx33	GO:0030659
snx33	GO:0031410
si:ch211-212k18.8	GO:0005886
si:ch211-212k18.8	GO:0016020
si:ch211-212k18.8	GO:0016021
ghra	GO:0005829
ghra	GO:0005886
ghra	GO:0009897
ghra	GO:0016020
ghra	GO:0016021
ghra	GO:0043235
ghra	GO:0070195
ercc1	GO:0000110
ercc1	GO:0005634
ercc1	GO:0070522
kcnj16	GO:0005886
kcnj16	GO:0016020
kcnj16	GO:0016021
zbbx	GO:0031514
olig1	GO:0005634
tmem187	GO:0016020
tmem187	GO:0016021
tmem187	GO:0030133
thsd7ab	GO:0005886
thsd7ab	GO:0016020
thsd7ab	GO:0016021
si:dkey-222f2.7	GO:0016020
si:dkey-222f2.7	GO:0016021
pou6f2	GO:0005634
oxtra	GO:0005887
oxtra	GO:0016020
oxtra	GO:0016021
rab22a	GO:0005769
rab22a	GO:0012505
dok2	GO:0005737
si:dkeyp-106c3.2	GO:0005634
cnga1a	GO:0005886
cnga1a	GO:0016020
cnga1a	GO:0016021
cnga1a	GO:0017071
si:dkey-9i23.8	GO:0001750
si:dkey-9i23.8	GO:0005887
si:dkey-9i23.8	GO:0016020
si:dkey-9i23.8	GO:0016021
taar20b	GO:0016020
taar20b	GO:0016021
slc35f4	GO:0016020
slc35f4	GO:0016021
adck5	GO:0016020
adck5	GO:0016021
gnrhr4	GO:0005887
gnrhr4	GO:0016020
gnrhr4	GO:0016021
brinp3a.2	GO:0005783
brinp3a.2	GO:0030425
brinp3a.2	GO:0043025
sufu	GO:0005634
sufu	GO:0005737
sufu	GO:0035301
cd7al	GO:0005886
cd7al	GO:0016020
cd7al	GO:0016021
glb1l	GO:0005773
sfmbt1	GO:0005634
taar20h	GO:0016020
taar20h	GO:0016021
si:ch211-57m13.9	GO:0005737
drd6b	GO:0005887
drd6b	GO:0016020
drd6b	GO:0016021
si:ch73-7i4.2	GO:0005575
ppp2r2ba	GO:0000159
tmem199	GO:0005783
tmem199	GO:0005789
tmem199	GO:0012505
tmem199	GO:0016020
tmem199	GO:0016021
calb1	GO:0005634
calb1	GO:0005829
calb1	GO:0030425
calb1	GO:0043005
calb1	GO:0043195
calb1	GO:0043197
calb1	GO:0045202
shpk	GO:0005829
kcnd1	GO:0008076
kcnd1	GO:0014069
kcnd1	GO:0016020
kcnd1	GO:0016021
kcnd1	GO:0042995
kcnd1	GO:0043197
kcnd1	GO:0045211
ttn.1	GO:0005886
ttn.1	GO:0016020
nr0b1	GO:0005634
nr0b1	GO:0005737
barhl2	GO:0005634
mmp25a	GO:0031012
si:dkey-170g13.2	GO:0016020
si:dkey-170g13.2	GO:0016021
rnf207a	GO:0048471
slc22a7b.3	GO:0005886
slc22a7b.3	GO:0016020
slc22a7b.3	GO:0016021
nfkbiz	GO:0005634
si:dkey-239j18.3	GO:0005615
si:dkey-239j18.3	GO:0005764
magi2b	GO:0005923
magi2b	GO:0016020
magi2b	GO:0030054
pimr105	GO:0005737
htr1aa	GO:0005887
htr1aa	GO:0016020
htr1aa	GO:0016021
htr1aa	GO:0030425
golt1a	GO:0000139
golt1a	GO:0016020
golt1a	GO:0016021
itgb3b	GO:0005925
itgb3b	GO:0008305
itgb3b	GO:0009986
itgb3b	GO:0016020
itgb3b	GO:0016021
slc22a7b.2	GO:0005886
slc22a7b.2	GO:0016020
slc22a7b.2	GO:0016021
slx1b	GO:0005634
slx1b	GO:0033557
nrip1b	GO:0005634
taar20c	GO:0016020
taar20c	GO:0016021
si:dkeyp-104b3.1	GO:0005886
si:ch211-197l9.2	GO:0005615
wizb	GO:0005634
si:dkey-202l22.6	GO:0005634
si:dkey-202l22.6	GO:0005737
hap1	GO:0005739
hap1	GO:0005769
fhip1b	GO:0070695
ponzr10	GO:0016020
ponzr10	GO:0016021
ccnjl	GO:0000307
ccnjl	GO:0005634
ccnjl	GO:0005737
ccnjl	GO:0005813
ccnjl	GO:0016020
ccnjl	GO:0016021
mtg2	GO:0005739
tfcp2	GO:0005634
ube2d4	GO:0000151
ube2d4	GO:0005634
taar20c1	GO:0016020
taar20c1	GO:0016021
slc35g1	GO:0005789
slc35g1	GO:0005886
slc35g1	GO:0016020
slc35g1	GO:0016021
cldn8.3	GO:0005886
cldn8.3	GO:0005923
cldn8.3	GO:0016020
cldn8.3	GO:0016021
cldn8.3	GO:0030054
bcl6ab	GO:0005654
amer3	GO:0005886
amer3	GO:0016020
sftpbb	GO:0005634
sftpbb	GO:0005764
bag4	GO:0005634
bag4	GO:0005737
bag4	GO:0005829
bag4	GO:0016020
si:ch211-215e19.8	GO:0005886
oaz2a	GO:0005634
oaz2a	GO:0005737
oaz2a	GO:0005829
abcc1	GO:0016020
abcc1	GO:0016021
abcc1	GO:0016323
zgc:172128	GO:0005634
cds1	GO:0005789
cds1	GO:0016020
cds1	GO:0016021
b3gnt3.2	GO:0000139
b3gnt3.2	GO:0005794
b3gnt3.2	GO:0016020
b3gnt3.2	GO:0016021
si:ch211-199f5.1	GO:0005886
si:ch211-199f5.1	GO:0005887
si:ch211-199f5.1	GO:0016020
si:ch211-199f5.1	GO:0016021
hectd1	GO:0016607
acsm3	GO:0005759
tnnc2.1	GO:0005861
myhb	GO:0005737
myhb	GO:0016459
myhb	GO:0016460
myhb	GO:0032982
masp1	GO:0005615
masp1	GO:0005737
irf4a	GO:0000785
irf4a	GO:0005634
marchf6	GO:0016020
marchf6	GO:0016021
marchf6	GO:0030176
tmem175	GO:0005764
tmem175	GO:0005765
tmem175	GO:0005768
tmem175	GO:0010008
tmem175	GO:0016020
tmem175	GO:0016021
zgc:162707	GO:0005575
npvf	GO:0005576
stxbp6l	GO:0000145
stxbp6l	GO:0005886
tacr2	GO:0005886
tacr2	GO:0016020
tacr2	GO:0016021
tacr2	GO:0097225
slc1a5	GO:0005886
slc1a5	GO:0016020
slc1a5	GO:0016021
opn8a	GO:0016020
opn8a	GO:0016021
si:ch73-337l15.2	GO:0016020
si:ch73-337l15.2	GO:0016021
nkiras1	GO:0005737
hpf1	GO:0000785
hpf1	GO:0005634
hpf1	GO:0090734
ghrhr2	GO:0005886
ghrhr2	GO:0016020
ghrhr2	GO:0016021
kifbp	GO:0005737
kifbp	GO:0005739
kifbp	GO:0005856
mgarpa	GO:0005739
mgarpa	GO:0016020
mgarpa	GO:0016021
barx2	GO:0005634
grem2a	GO:0005576
grem2a	GO:0005615
mhc1haa	GO:0016020
mhc1haa	GO:0016021
enox1	GO:0005886
enox1	GO:0009897
olfml2a	GO:0005615
si:ch211-132b12.3	GO:0005887
si:ch211-132b12.3	GO:0016020
si:ch211-132b12.3	GO:0016021
si:ch211-132b12.3	GO:0043005
bri3	GO:0005737
bri3	GO:0005764
bri3	GO:0005765
bri3	GO:0016020
bri3	GO:0016021
bri3	GO:0048471
si:rp71-81e14.2	GO:0016020
si:rp71-81e14.2	GO:0016021
si:ch211-229n2.7	GO:0005737
si:ch211-213o11.11	GO:0005768
si:ch211-213o11.11	GO:0005886
si:ch211-213o11.11	GO:0016020
si:ch211-213o11.11	GO:0016021
si:ch211-213o11.11	GO:0043235
pik3ap1	GO:0005829
taf7	GO:0005634
taf7	GO:0005669
pik3cb	GO:0005737
pik3cb	GO:0005886
pik3cb	GO:0005942
pik3cb	GO:0016020
znf292a	GO:0005634
si:ch73-62b13.1	GO:0000139
si:ch73-62b13.1	GO:0005802
si:ch73-62b13.1	GO:0016021
dusp22b	GO:0005634
dusp22b	GO:0005737
dusp22b	GO:0005829
drd7	GO:0005887
drd7	GO:0016020
drd7	GO:0016021
si:ch73-63e15.2	GO:0005634
endog	GO:0005634
endog	GO:0005743
mri1	GO:0005634
mri1	GO:0005737
zgc:174320	GO:0005575
